user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
"E aí, depois que eu faço uma solicitação no Catálogo Digital, oq acontece? Tipo, quem vê primeiro?","['Manual de recebimento de solicitação de serviço no Catálogo Digital 1º PASSO: O servidor irá clicar em ""CATÁLOGO DIGITAL"" e, em seguida, clicará em ""Solicitações"", o que o redirecionará para outra página. 1.1º PASSO: Outra forma de ter acesso às solicitações dos usuários externos é na página inicial. Aparecerá a caixa de texto ""SOLICITAÇÃO DO CATÁLOGO DIGITAL"", bastando clicar na solicitação para ser redirecionado para a página seguinte, conforme imagem abaixo: 2º PASSO: O servidor irá visualizar todas as solicitações aguardando validação. Para iniciar a análise da solicitação do usuário externo, o servidor deverá clicar na lupa, conforme ilustrado na imagem abaixo: 3º PASSO: Nessa página, o usuário pode escolher entre ""Assumir o atendimento"" ou ""Atribuir o atendimento a outro usuário""\n\n. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\n. 2º Passo: O prestador de serviço deverá preencher o formulário de solicitação de mudança de senha e, em seguida, clicar em ""Enviar"" . 3º Passo: Quando o e-mail chegar na caixa de entrada, o prestador de serviço deverá abri-lo e clicar no link para gerar sua senha de acesso. 4º Passo: No menu lateral esquerdo, clique em ""DOCUMENTOS/PROCESSOS"" e, em seguida, selecione ""Documentos Eletrônicos - Dashboard"" . Na tela seguinte, clique em ""Assinaturas"" e depois em ""Documentos Esperando minha assinatura"" . 5º Passo: Você será redirecionado para uma página contendo todos os documentos que foram compartilhados e aguardam sua assinatura. Clique no ícone da lupa ao lado do documento para visualizá-lo. Observe que a situação do documento estará como ""aguardando assinatura""']","Depois que você faz uma solicitação no Catálogo Digital, o servidor irá visualizar todas as solicitações aguardando validação e poderá assumir o atendimento da solicitação. Em seguida, o servidor deverá avaliar as informações fornecidas pelo usuário externo e poderá indeferir a solicitação caso não esteja de acordo com o padrão. Lembre-se de que é necessário avaliar as duas abas da solicitação, salvar a avaliação e, então, o botão ""EXECUTAR"" aparecerá ao lado do botão ""SALVAR"".","Depois que você faz uma solicitação no Catálogo Digital, um servidor vai acessar o sistema. Ele pode clicar em 'CATÁLOGO DIGITAL' e depois em 'Solicitações', ou acessar pela caixa 'SOLICITAÇÃO DO CATÁLOGO DIGITAL' na página inicial, e então vai ver sua solicitação aguardando validação.",0.9999999999,0.6666666666666666,1.0,0.6228450402913414
"Tô confuso, depois que o servidor vê minha solicitação, como ele faz pra analisar? Tem que clicar em algo?","['. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\n. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR "". 7º PASSO: Você será redirecionado para a página com todas as solicitações, e nessa parte da página será exibido o número do processo gerado, conforme ilustrado na imagem abaixo: 8º PASSO: Pronto! O procedimento foi realizado com sucesso, e o processo foi enviado para o setor selecionado pelo usuário inicialmente. Caso você precise visualizar com mais detalhes, basta clicar na lupa, e você será direcionado para a tela com toda a análise, conforme ilustrado na imagem abaixo:\n\nManual de recebimento de solicitação de serviço no Catálogo Digital 1º PASSO: O servidor irá clicar em ""CATÁLOGO DIGITAL"" e, em seguida, clicará em ""Solicitações"", o que o redirecionará para outra página. 1.1º PASSO: Outra forma de ter acesso às solicitações dos usuários externos é na página inicial. Aparecerá a caixa de texto ""SOLICITAÇÃO DO CATÁLOGO DIGITAL"", bastando clicar na solicitação para ser redirecionado para a página seguinte, conforme imagem abaixo: 2º PASSO: O servidor irá visualizar todas as solicitações aguardando validação. Para iniciar a análise da solicitação do usuário externo, o servidor deverá clicar na lupa, conforme ilustrado na imagem abaixo: 3º PASSO: Nessa página, o usuário pode escolher entre ""Assumir o atendimento"" ou ""Atribuir o atendimento a outro usuário""']","Após assumir o atendimento da solicitação, o servidor deverá avaliar as informações fornecidas pelo usuário externo. Para isso, ele deve clicar em ""OK"" se a informação estiver correta ou em ""C.P"" (Com problema) para justificar o motivo caso a informação não seja compatível com o dado informado. Ao finalizar a avaliação, o servidor deve clicar em ""Salvar"".","Para o servidor começar a analisar sua solicitação, ele precisa clicar na lupa que aparece ao lado da sua solicitação.",0.9999999999,1.0,1.0,0.4379198329898588
"Tipo, qualquer um pode pegar minha solicitação pra resolver ou ele pode passar pra outra pessoa? Tô meio perdido.","['. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\nManual de recebimento de solicitação de serviço no Catálogo Digital 1º PASSO: O servidor irá clicar em ""CATÁLOGO DIGITAL"" e, em seguida, clicará em ""Solicitações"", o que o redirecionará para outra página. 1.1º PASSO: Outra forma de ter acesso às solicitações dos usuários externos é na página inicial. Aparecerá a caixa de texto ""SOLICITAÇÃO DO CATÁLOGO DIGITAL"", bastando clicar na solicitação para ser redirecionado para a página seguinte, conforme imagem abaixo: 2º PASSO: O servidor irá visualizar todas as solicitações aguardando validação. Para iniciar a análise da solicitação do usuário externo, o servidor deverá clicar na lupa, conforme ilustrado na imagem abaixo: 3º PASSO: Nessa página, o usuário pode escolher entre ""Assumir o atendimento"" ou ""Atribuir o atendimento a outro usuário""\n\n. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR "". 7º PASSO: Você será redirecionado para a página com todas as solicitações, e nessa parte da página será exibido o número do processo gerado, conforme ilustrado na imagem abaixo: 8º PASSO: Pronto! O procedimento foi realizado com sucesso, e o processo foi enviado para o setor selecionado pelo usuário inicialmente. Caso você precise visualizar com mais detalhes, basta clicar na lupa, e você será direcionado para a tela com toda a análise, conforme ilustrado na imagem abaixo:']","1. O servidor pode escolher entre ""Assumir o atendimento"" ou ""Atribuir o atendimento a outro usuário"" ao analisar a solicitação.
2. Após assumir o atendimento, o servidor pode redirecionar a solicitação para outro usuário, se necessário.",O servidor que está visualizando sua solicitação pode tanto 'Assumir o atendimento' para ele mesmo quanto 'Atribuir o atendimento a outro usuário'.,0.9999999999,1.0,0.5,0.2716333193790065
"E se eu preencher algo errado, o servidor pode simplesmente cancelar minha solicitação? Tô com medo de fazer besteira.","['. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\n. Para acessar uma solicitação, o coordenador irá clicar no ícone de lupa para deferir ou indeferir. 3º PASSO: na página de Atividades de Aprofundamento e/ou Atividades complementares, o coordenador irá avaliar a solicitação do discente e clicar no botão "" Deferir "" caso aprove ou "" Indeferir "" caso indefira. 4º PASSO: Ao clicar em "" Deferir "", a solicitação do discente será aprovada e sairá da caixa de espera. Porém, se a avaliação for o "" Indeferimento "", o coordenador precisará justificar sua decisão no campo ""Razão do Indeferimento"" e, em seguida, clicar no botão "" Salvar "". 5º PASSO: Caso seja necessário, o indeferimento pode ser desfeito pelo coordenador, clicando no botão Cancelar Indeferimento.\n\n. 4º PASSO: Na tela de registro de ausência, o servidor vai selecionar o diário do professor ausente e preencher a data e o horário da ausência. 5º PASSO: Após fazer a inserção da ausência, o registro ficará registrado na aba ""Ausências Docentes"". Caso o cadastro tenha sido feito de forma equivocada, o servidor pode solicitar o cancelamento clicando no botão ""Solicitar Cancelamento"". É importante lembrar que o coordenador do curso é quem valida o cancelamento. 6º PASSO: Ao solicitar o cancelamento, na tela aparecerá o status de ""Avaliação de Cancelamento Pendente"", que ficará aguardando até o coordenador avaliar. A solicitação de cancelamento de ausência será realizada somente pelo servidor da CODIS caso tenha sido feita de maneira equivocada']","1. Caso você preencha algo errado em uma solicitação de ausência, o servidor pode solicitar o cancelamento clicando no botão ""Solicitar Cancelamento"".
2. O cancelamento da ausência só será validado pelo coordenador do curso.
3. O status da solicitação de cancelamento ficará como ""Avaliação de Cancelamento Pendente"" até que o coordenador avalie.
4. A solicitação de cancelamento de ausência só pode ser feita pelo servidor da CODIS se tiver sido feita de maneira equivocada.","Sim, se as informações que você forneceu não estiverem de acordo com o padrão, o servidor poderá indeferir sua solicitação.",0.9999999999,1.0,1.0,0.46284835972651495
"Vi que o servidor pode clicar em 'C.P', oq é isso? Tipo, pra que serve?","['. Descrição: Utilize a ferramenta de busca para localizar rapidamente o menu Professor dentro da seção Ensino. ----------------------------------------------------------------------------------------------------------------------------------- 2º PASSO - Adicionar Professor de Serviço: Na tela seguinte, o servidor vai clicar no botão ""Adicionar Professor de Serviço"" que fica no canto superior esquerdo. Descrição: Este botão dará acesso ao formulário de cadastro do novo professor prestador\n\nCadastro do servidor membro do projeto de ensino. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Equipe"" 6º PASSO: Clico no botão ""Adicionar Servidor"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Participante adicionado com sucesso.""\n\nCadastro do servidor membro do projeto de ensino. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Equipe"" 6º PASSO: Clico no botão ""Adicionar Servidor"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Participante adicionado com sucesso.""']",Não encontrei essa informação nos manuais do SUAP disponíveis.,"Quando o servidor clica em 'C.P', significa 'Com problema'. Ele usa isso quando a informação que você forneceu não é compatível com o dado informado, e ele precisa justificar o motivo.",0.9999999999,0.5,0.0,0.0
"Depois que o servidor avalia tudo e salva, oq ele faz em seguida? Tem um botão pra clicar?","['. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\n. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR "". O usuário deverá clicar em ""Executar"". 6º PASSO: Ao clicar em ""Executar"", o usuário será redirecionado para a página de ""Solicitação de Protocolo Eletrônico"". Nesta fase, será necessário informar o tipo do documento, o nível de acesso. No exemplo fornecido, o usuário externo anexou dois documentos, portanto, será necessário fornecer os dados para ambos. Além disso, é necessário selecionar para qual setor a solicitação será encaminhada, clicando em ""Buscar usando o Autocompletar"" e informando o setor de destino do processo. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR ""\n\n. Além disso, é necessário selecionar o "" Responsável pela Publicação "" e, em seguida, clicar em "" Salvar "". 4º PASSO: Agora que o relatório foi aprovado, as informações detalhadas serão exibidas nos "" Dados da Avaliação "". Caso deseje, há a opção de "" Cancelar Aprovação do Relatório "". 5º PASSO: Caso queira ver suas avaliações, basta clicar na aba ""Minhas Avaliações"".']","1. Após salvar a avaliação, o servidor deve clicar no botão ""EXECUTAR"" que aparecerá ao lado do botão ""SALVAR"".","Depois que o servidor salva a avaliação da sua solicitação, vai aparecer um botão chamado 'EXECUTAR' ao lado do botão 'SALVAR', e ele precisará clicar nele.",0.9999999999,1.0,1.0,0.6161445731909931
"Se eu anexei uns documentos na minha solicitação, oq o servidor faz com eles? Tem que preencher algo?","['Cadastro de documento diverso relacionado ao projeto. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Anexos"" 6º PASSO: Clico no botão ""Adicionar Anexo"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Anexo cadastrado com sucesso.""\n\nCadastro de documento diverso relacionado ao projeto. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Anexos"" 6º PASSO: Clico no botão ""Adicionar Anexo"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Anexo cadastrado com sucesso.""\n\n. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR "". O usuário deverá clicar em ""Executar"". 6º PASSO: Ao clicar em ""Executar"", o usuário será redirecionado para a página de ""Solicitação de Protocolo Eletrônico"". Nesta fase, será necessário informar o tipo do documento, o nível de acesso. No exemplo fornecido, o usuário externo anexou dois documentos, portanto, será necessário fornecer os dados para ambos. Além disso, é necessário selecionar para qual setor a solicitação será encaminhada, clicando em ""Buscar usando o Autocompletar"" e informando o setor de destino do processo. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR ""']","O servidor deve informar o tipo do documento, o nível de acesso, o setor de destino do processo e selecionar o perfil apropriado. Após preencher essas informações, deve assinar com a senha de acesso ao SUAP e clicar no botão ""ENVIAR"".","Se você anexou documentos, o servidor precisará informar o tipo e o nível de acesso para cada um deles na página de 'Solicitação de Protocolo Eletrônico'.",0.9999999999,1.0,1.0,0.5224764502504999
Como o servidor sabe pra qual setor mandar minha solicitação? Ele digita o nome do setor?,"['. Outra opção é acessar o link “ Abrir Chamado ” disponível na página inicial do SUAP. 2º PASSO: Ao clicar em "" Abrir Chamado "", o servidor será redirecionado para a página de abertura de chamados, onde deve escolher a categoria apropriada, como "" Tecnologia da Informação "", para garantir que a solicitação seja encaminhada ao setor correto. 3º PASSO: Após selecionar a Área de Serviço , o servidor verá uma lista de Categorias para escolher. Cada Categoria representa um tipo de solicitação relacionado à Área escolhida. Dentro de cada Categoria, serão listados os Grupos de Serviços correspondentes e, para cada Grupo, serão apresentados os Serviços oferecidos. É importante destacar que todas as Categorias, Grupos e Serviços já estarão previamente cadastrados no SUAP\n\n. No campo ""Nome de Registro"" , insira o nome do prestador. É importante lembrar que os campos CPF, Sexo, Nacionalidade e Setor são obrigatórios. 3.1.b - No campo ""Setor"" , selecione o setor ""SETOR EXTERNO-IFPI"" , pois não há um setor específico para esses tipos de prestadores de serviço. No campo ""E-mail Secundário"", adicione o e-mail secundário do prestador para que, no primeiro acesso ao Suap, ele possa solicitar a senha de acesso. Após preencher todos os campos obrigatórios, clique em ""Salvar"" . 4º Passo: Para adicionar o setor e a função do prestador, consulte o nome do mesmo na lista de prestadores cadastrados. Você pode fazer isso acessando a opção ""Acesse o Cadastro"" na barra central acima ou clicando na lupa ao lado do lápis\n\nManual de recebimento de solicitação de serviço no Catálogo Digital 1º PASSO: O servidor irá clicar em ""CATÁLOGO DIGITAL"" e, em seguida, clicará em ""Solicitações"", o que o redirecionará para outra página. 1.1º PASSO: Outra forma de ter acesso às solicitações dos usuários externos é na página inicial. Aparecerá a caixa de texto ""SOLICITAÇÃO DO CATÁLOGO DIGITAL"", bastando clicar na solicitação para ser redirecionado para a página seguinte, conforme imagem abaixo: 2º PASSO: O servidor irá visualizar todas as solicitações aguardando validação. Para iniciar a análise da solicitação do usuário externo, o servidor deverá clicar na lupa, conforme ilustrado na imagem abaixo: 3º PASSO: Nessa página, o usuário pode escolher entre ""Assumir o atendimento"" ou ""Atribuir o atendimento a outro usuário""']","Sim, o servidor deve escolher a categoria apropriada, como ""Tecnologia da Informação"", ao abrir o chamado. Em seguida, deve selecionar a Área de Serviço e, dentro dela, escolher a Categoria que representa o tipo de solicitação desejada. Não é necessário digitar o nome do setor, pois as opções de setores já estarão disponíveis para seleção.","O servidor precisa selecionar o setor de destino da sua solicitação clicando em 'Buscar usando o Autocompletar' e informando o nome do setor. Depois ele seleciona o perfil, assina com a senha do Suap e clica em 'ENVIAR'.",0.9999999999,0.5,0.6,0.7454379650190666
"E o número do processo, como eu vejo? Tipo, depois que o servidor envia, aparece onde?","['. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR "". 7º PASSO: Você será redirecionado para a página com todas as solicitações, e nessa parte da página será exibido o número do processo gerado, conforme ilustrado na imagem abaixo: 8º PASSO: Pronto! O procedimento foi realizado com sucesso, e o processo foi enviado para o setor selecionado pelo usuário inicialmente. Caso você precise visualizar com mais detalhes, basta clicar na lupa, e você será direcionado para a tela com toda a análise, conforme ilustrado na imagem abaixo:\n\n. Clique em Não sou um robô e depois clique em Enviar para consultar Passo 03: Na tela abaixo são listados todos os processos pesquisados pelo usuário, onde pode visualizar o processo com mais detalhes dos trâmites, documentos e a opção “visualizar processo”. OBSERVAÇÃO: processos que contenham documentos públicos serão visualizados na integralidade, contudo, caso contenham documentos restritos, com hipótese legal justificada, a visualização do processo será parcial, sendo visualizados os documentos públicos e tendo limitação de visualização para os documentos restritos. O módulo SUAP ainda não possui a funcionalidade de publicação de documentos restritos com uso de tarjamento nos dados sensíveis como no SEI.\n\n. Para isso, o servidor deve acessar o menu ENSINO >> Comunicador >> Caixa de Saída, onde poderá visualizar todas as mensagens enviadas e o status de entrega de cada uma delas.']","Para visualizar o número do processo gerado após o envio, basta acessar a página com todas as solicitações. Nessa parte da página, o número do processo será exibido conforme ilustrado na imagem.","Depois que o procedimento é finalizado e o processo é gerado, o número do processo será exibido na página com todas as solicitações.",0.9999999999,1.0,0.6666666666666666,0.7933146138045831
"Se eu quiser ver os detalhes da minha solicitação depois que já foi enviada, tem como? Onde clico?","['. Por fim, selecione o perfil apropriado, assine com a senha de acesso ao Suap e clique no botão "" ENVIAR "". 7º PASSO: Você será redirecionado para a página com todas as solicitações, e nessa parte da página será exibido o número do processo gerado, conforme ilustrado na imagem abaixo: 8º PASSO: Pronto! O procedimento foi realizado com sucesso, e o processo foi enviado para o setor selecionado pelo usuário inicialmente. Caso você precise visualizar com mais detalhes, basta clicar na lupa, e você será direcionado para a tela com toda a análise, conforme ilustrado na imagem abaixo:\n\n. 4º PASSO: Após assumir o atendimento da solicitação, o usuário será redirecionado para a próxima página, onde deverá avaliar as informações fornecidas pelo usuário externo. Na tela abaixo, o servidor poderá indeferir a solicitação caso ela não esteja de acordo com o padrão. 4.1º PASSO: O usuário deverá fazer a avaliação dos dados, clicando em ""OK"" se a informação estiver correta. Caso a informação não seja compatível com o dado informado, o usuário poderá clicar em ""C.P"" (Com problema) e justificar o motivo. Ao finalizar a avaliação, o usuário deverá clicar em ""Salvar"". Lembrete: Às vezes, o procedimento possui mais de uma etapa. Portanto, é necessário avaliar as duas abas da solicitação. 5º PASSO: Após salvar a avaliação, o botão "" EXECUTAR "" aparecerá ao lado do botão "" SALVAR ""\n\n. 2º Passo: O prestador de serviço deverá preencher o formulário de solicitação de mudança de senha e, em seguida, clicar em ""Enviar"" . 3º Passo: Quando o e-mail chegar na caixa de entrada, o prestador de serviço deverá abri-lo e clicar no link para gerar sua senha de acesso. 4º Passo: No menu lateral esquerdo, clique em ""DOCUMENTOS/PROCESSOS"" e, em seguida, selecione ""Documentos Eletrônicos - Dashboard"" . Na tela seguinte, clique em ""Assinaturas"" e depois em ""Documentos Esperando minha assinatura"" . 5º Passo: Você será redirecionado para uma página contendo todos os documentos que foram compartilhados e aguardam sua assinatura. Clique no ícone da lupa ao lado do documento para visualizá-lo. Observe que a situação do documento estará como ""aguardando assinatura""']","1. Clique na lupa ao lado da solicitação enviada;
2. Você será redirecionado para a tela com toda a análise da solicitação.","Sim, se você precisar visualizar os detalhes da sua solicitação depois de enviada, basta clicar na lupa que você será direcionado para a tela com toda a análise.",0.9999999999,1.0,1.0,0.5108444026244943
Solicito o procedimento detalhado para o cadastramento de um novo edital de seleção de projetos de ensino no sistema.,"['Cadastro do edital para seleção de projetos de ensino. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Clico no botão ""Adicionar Edital"" 4º PASSO: Vejo a página ""Adicionar Edital"" 5º PASSO: Preencho o formulário com os dados 6º PASSO: Clico no botão ""Salvar"" 7º PASSO: Vejo mensagem de sucesso ""Edital cadastrado com sucesso.""\n\nCadastro do edital para seleção de projetos de ensino. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Clico no botão ""Adicionar Edital"" 4º PASSO: Vejo a página ""Adicionar Edital"" 5º PASSO: Preencho o formulário com os dados 6º PASSO: Clico no botão ""Salvar"" 7º PASSO: Vejo mensagem de sucesso ""Edital cadastrado com sucesso.""\n\n. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Olho para a listagem 4º PASSO: Olho a linha ""Nome do edital"" 5º PASSO: Clico no ícone de exibição 6º PASSO: Vejo a página ""Nome do edital - Edital de Ensino"" 7º PASSO: Clico na aba ""Fonte de Recursos"" 8º PASSO: Clico no botão ""Adicionar Recurso"" 9º PASSO: Preencho o formulário com os dados 10º PASSO: Clico no botão ""Salvar"" 11º PASSO: Vejo mensagem de sucesso ""Recurso adicionado com sucesso.""']","1. Acesse o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais""
2. Clique no botão ""Adicionar Edital""
3. Preencha o formulário com os dados necessários
4. Clique no botão ""Salvar""
5. Verifique a mensagem de sucesso ""Edital cadastrado com sucesso.""","Para cadastrar um novo edital, o Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino deve acessar o menu 'Ensino :: Projetos :: Editais :: Gerenciar Editais', clicar em 'Adicionar Edital', preencher o formulário com os dados pertinentes e, em seguida, clicar em 'Salvar'. Uma mensagem de sucesso confirmará o cadastro.",0.9999999999,1.0,1.0,0.48231767872967996
Quais perfis de usuário são autorizados a realizar o cadastro de editais de projetos de ensino?,"['Cadastro do edital para seleção de projetos de ensino. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Clico no botão ""Adicionar Edital"" 4º PASSO: Vejo a página ""Adicionar Edital"" 5º PASSO: Preencho o formulário com os dados 6º PASSO: Clico no botão ""Salvar"" 7º PASSO: Vejo mensagem de sucesso ""Edital cadastrado com sucesso.""\n\nCadastro do edital para seleção de projetos de ensino. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Clico no botão ""Adicionar Edital"" 4º PASSO: Vejo a página ""Adicionar Edital"" 5º PASSO: Preencho o formulário com os dados 6º PASSO: Clico no botão ""Salvar"" 7º PASSO: Vejo mensagem de sucesso ""Edital cadastrado com sucesso.""\n\nDefinição dos critérios que serão utilizados para avaliar os projetos submetidos. Ação executada pelo Gerente Sistêmico de Projetos de Ensino ou Coordenador de Projetos de Ensino. 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Editais :: Gerenciar Editais"" 2º PASSO: Vejo a página ""Editais"" 3º PASSO: Olho para a listagem 4º PASSO: Olho a linha ""Nome do edital"" 5º PASSO: Clico no ícone de exibição 6º PASSO: Vejo a página ""Nome do edital - Edital de Ensino"" 7º PASSO: Clico na aba ""Critérios de Avaliação da Qualificação do Projeto"" 8º PASSO: Clico no botão ""Adicionar Critério de Avaliação"" 9º PASSO: Preencho o formulário com os dados 10º PASSO: Clico no botão ""Salvar"" 11º PASSO: Vejo mensagem de sucesso ""Critério de avaliação adicionado com sucesso.""']",Os perfis de usuário autorizados a realizar o cadastro de editais de projetos de ensino são o Gerente Sistêmico de Projetos de Ensino e o Coordenador de Projetos de Ensino.,O cadastro de editais para seleção de projetos de ensino é uma ação executada pelo Gerente Sistêmico de Projetos de Ensino ou pelo Coordenador de Projetos de Ensino.,0.9999999999,1.0,1.0,0.9891839507221417
